CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
CHLD 7 10.886719 1567444167.8599
MEM 714.289062 1567444167.9603
CHLD 0 1116.257812 1567444168.0133
CHLD 1 1088.128906 1567444168.0133
CHLD 2 1136.140625 1567444168.0134
CHLD 3 1085.382812 1567444168.0135
CHLD 4 10.925781 1567444168.0135
CHLD 5 10.851562 1567444168.0136
CHLD 6 10.898438 1567444168.0136
CHLD 7 10.886719 1567444168.0137
MEM 714.289062 1567444168.1141
CHLD 0 1116.515625 1567444168.1468
CHLD 1 1088.128906 1567444168.1469
CHLD 2 1136.140625 1567444168.1470
CHLD 3 1085.382812 1567444168.1470
CHLD 4 10.925781 1567444168.1471
CHLD 5 10.851562 1567444168.1471
CHLD 6 10.898438 1567444168.1472
CHLD 7 10.886719 1567444168.1473
MEM 714.289062 1567444168.2477
CHLD 0 1116.515625 1567444168.2950
CHLD 1 1088.128906 1567444168.2951
CHLD 2 1136.140625 1567444168.2951
CHLD 3 1085.382812 1567444168.2952
CHLD 4 10.925781 1567444168.2953
CHLD 5 10.851562 1567444168.2953
CHLD 6 10.898438 1567444168.2954
CHLD 7 10.886719 1567444168.2955
MEM 714.289062 1567444168.3959
CHLD 0 1116.515625 1567444168.4286
CHLD 1 1088.128906 1567444168.4286
CHLD 2 1136.140625 1567444168.4287
CHLD 3 1085.382812 1567444168.4287
CHLD 4 10.925781 1567444168.4288
CHLD 5 10.851562 1567444168.4289
CHLD 6 10.898438 1567444168.4290
CHLD 7 10.886719 1567444168.4290
MEM 714.289062 1567444168.5300
CHLD 0 1116.515625 1567444168.5544
CHLD 1 1088.128906 1567444168.5544
CHLD 2 1136.140625 1567444168.5545
CHLD 3 1085.640625 1567444168.5546
CHLD 4 10.925781 1567444168.5546
CHLD 5 10.851562 1567444168.5547
CHLD 6 10.898438 1567444168.5547
CHLD 7 10.886719 1567444168.5548
MEM 714.289062 1567444168.6553
CHLD 0 1116.515625 1567444168.6902
CHLD 1 1088.128906 1567444168.6903
CHLD 2 1136.140625 1567444168.6904
CHLD 3 1085.640625 1567444168.6966
CHLD 4 10.925781 1567444168.6968
CHLD 5 10.851562 1567444168.6969
CHLD 6 10.898438 1567444168.6969
CHLD 7 10.886719 1567444168.6970
MEM 714.289062 1567444168.7974
CHLD 0 1117.546875 1567444168.8198
CHLD 1 1088.386719 1567444168.8199
CHLD 2 1136.140625 1567444168.8199
CHLD 3 1085.640625 1567444168.8200
CHLD 4 10.925781 1567444168.8201
CHLD 5 10.851562 1567444168.8201
CHLD 6 10.898438 1567444168.8202
CHLD 7 10.886719 1567444168.8202
MEM 714.289062 1567444168.9206
CHLD 0 1117.546875 1567444168.9472
CHLD 1 1088.386719 1567444168.9473
CHLD 2 1136.140625 1567444168.9473
CHLD 3 1085.898438 1567444168.9474
CHLD 4 10.925781 1567444168.9474
CHLD 5 10.851562 1567444168.9475
CHLD 6 10.898438 1567444168.9476
CHLD 7 10.886719 1567444168.9484
MEM 714.289062 1567444169.0494
CHLD 0 1117.546875 1567444169.0715
CHLD 1 1088.386719 1567444169.0716
CHLD 2 1136.140625 1567444169.0717
CHLD 3 1085.898438 1567444169.0717
CHLD 4 10.925781 1567444169.0718
CHLD 5 10.851562 1567444169.0719
CHLD 6 10.898438 1567444169.0719
CHLD 7 10.886719 1567444169.0720
MEM 714.289062 1567444169.1725
CHLD 0 1118.835938 1567444169.2024
CHLD 1 1088.386719 1567444169.2025
CHLD 2 1136.140625 1567444169.2026
CHLD 3 1085.898438 1567444169.2026
CHLD 4 10.925781 1567444169.2027
CHLD 5 10.851562 1567444169.2028
CHLD 6 10.898438 1567444169.2028
CHLD 7 10.886719 1567444169.2029
MEM 714.289062 1567444169.3033
CHLD 0 1118.835938 1567444169.3460
CHLD 1 1088.386719 1567444169.3461
CHLD 2 1136.140625 1567444169.3461
CHLD 3 1085.898438 1567444169.3462
CHLD 4 10.925781 1567444169.3462
CHLD 5 10.851562 1567444169.3463
CHLD 6 10.898438 1567444169.3464
CHLD 7 10.886719 1567444169.3464
MEM 714.289062 1567444169.4468
CHLD 0 1118.835938 1567444169.4769
CHLD 1 1088.386719 1567444169.4770
CHLD 2 1136.140625 1567444169.4770
CHLD 3 1086.156250 1567444169.4771
CHLD 4 10.925781 1567444169.4772
CHLD 5 10.851562 1567444169.4772
CHLD 6 10.898438 1567444169.4773
CHLD 7 10.886719 1567444169.4774
MEM 714.289062 1567444169.5779
CHLD 0 1118.835938 1567444169.6058
CHLD 1 1088.386719 1567444169.6059
CHLD 2 1136.656250 1567444169.6059
CHLD 3 1086.156250 1567444169.6060
CHLD 4 10.925781 1567444169.6060
CHLD 5 10.851562 1567444169.6061
CHLD 6 10.898438 1567444169.6061
CHLD 7 10.886719 1567444169.6062
MEM 714.289062 1567444169.7066
CHLD 0 1118.835938 1567444169.7311
CHLD 1 1088.386719 1567444169.7312
CHLD 2 1136.656250 1567444169.7313
CHLD 3 1086.156250 1567444169.7314
CHLD 4 10.925781 1567444169.7314
CHLD 5 10.851562 1567444169.7315
CHLD 6 10.898438 1567444169.7315
CHLD 7 10.886719 1567444169.7316
MEM 714.289062 1567444169.8332
CHLD 0 1118.835938 1567444169.8689
CHLD 1 1088.386719 1567444169.8690
CHLD 2 1136.656250 1567444169.8690
CHLD 3 1086.156250 1567444169.8691
CHLD 4 10.925781 1567444169.8691
CHLD 5 10.851562 1567444169.8692
CHLD 6 10.898438 1567444169.8693
CHLD 7 10.886719 1567444169.8693
MEM 714.289062 1567444169.9698
CHLD 0 1118.835938 1567444169.9832
CHLD 1 1088.386719 1567444169.9833
CHLD 2 1136.656250 1567444169.9833
CHLD 3 1086.156250 1567444169.9833
CHLD 4 10.925781 1567444169.9834
CHLD 5 10.851562 1567444169.9834
CHLD 6 10.898438 1567444169.9834
CHLD 7 10.886719 1567444169.9835
MEM 714.289062 1567444170.0843
CHLD 0 1118.835938 1567444170.1115
CHLD 1 1088.386719 1567444170.1115
CHLD 2 1136.656250 1567444170.1160
CHLD 3 1086.156250 1567444170.1161
CHLD 4 10.925781 1567444170.1162
CHLD 5 10.851562 1567444170.1163
CHLD 6 10.898438 1567444170.1163
CHLD 7 10.886719 1567444170.1164
MEM 714.289062 1567444170.2171
CHLD 0 1118.835938 1567444170.2396
CHLD 1 1088.386719 1567444170.2397
CHLD 2 1136.656250 1567444170.2397
CHLD 3 1086.156250 1567444170.2398
CHLD 4 10.925781 1567444170.2398
CHLD 5 10.851562 1567444170.2399
CHLD 6 10.898438 1567444170.2400
CHLD 7 10.886719 1567444170.2400
MEM 714.289062 1567444170.3416
CHLD 0 1118.835938 1567444170.3824
CHLD 1 1088.386719 1567444170.3825
CHLD 2 1136.656250 1567444170.3826
CHLD 3 1086.156250 1567444170.3826
CHLD 4 10.925781 1567444170.3827
CHLD 5 10.851562 1567444170.3827
CHLD 6 10.898438 1567444170.3828
CHLD 7 10.886719 1567444170.3829
MEM 714.289062 1567444170.4836
CHLD 0 1118.835938 1567444170.4980
CHLD 1 1088.386719 1567444170.4981
CHLD 2 1136.656250 1567444170.4982
CHLD 3 1086.156250 1567444170.4982
CHLD 4 10.925781 1567444170.5139
CHLD 5 10.851562 1567444170.5141
CHLD 6 10.898438 1567444170.5142
CHLD 7 10.886719 1567444170.5142
MEM 714.289062 1567444170.6150
CHLD 0 1118.835938 1567444170.6506
CHLD 1 1088.386719 1567444170.6506
CHLD 2 1136.656250 1567444170.6507
CHLD 3 1086.156250 1567444170.6508
CHLD 4 10.925781 1567444170.6508
CHLD 5 10.851562 1567444170.6509
CHLD 6 10.898438 1567444170.6509
CHLD 7 10.886719 1567444170.6510
MEM 714.289062 1567444170.7836
CHLD 0 1118.835938 1567444170.9102
CHLD 1 1088.386719 1567444170.9104
CHLD 2 1136.656250 1567444170.9104
CHLD 3 1086.156250 1567444170.9105
CHLD 4 10.925781 1567444170.9106
CHLD 5 10.851562 1567444170.9106
CHLD 6 10.898438 1567444170.9107
CHLD 7 10.886719 1567444170.9107
MEM 714.289062 1567444171.0111
CHLD 0 1118.835938 1567444171.0288
CHLD 1 1088.644531 1567444171.0289
CHLD 2 1136.656250 1567444171.0289
CHLD 3 1086.156250 1567444171.0290
CHLD 4 10.925781 1567444171.0291
CHLD 5 10.851562 1567444171.0291
CHLD 6 10.898438 1567444171.0292
CHLD 7 10.886719 1567444171.0292
MEM 714.289062 1567444171.1297
CHLD 0 1118.835938 1567444171.1820
CHLD 1 1088.644531 1567444171.1821
CHLD 2 1136.656250 1567444171.1821
CHLD 3 1086.156250 1567444171.1822
CHLD 4 10.925781 1567444171.1822
CHLD 5 10.851562 1567444171.1836
CHLD 6 10.898438 1567444171.1837
CHLD 7 10.886719 1567444171.1838
MEM 714.289062 1567444171.2843
CHLD 0 1118.835938 1567444171.3253
CHLD 1 1088.644531 1567444171.3255
CHLD 2 1136.656250 1567444171.3255
CHLD 3 1086.156250 1567444171.3256
CHLD 4 10.925781 1567444171.3256
CHLD 5 10.851562 1567444171.3257
CHLD 6 10.898438 1567444171.3258
CHLD 7 10.886719 1567444171.3258
MEM 714.289062 1567444171.4270
CHLD 0 1118.835938 1567444171.4567
CHLD 1 1088.644531 1567444171.4568
CHLD 2 1136.656250 1567444171.4569
CHLD 3 1086.156250 1567444171.4569
CHLD 4 10.925781 1567444171.4570
CHLD 5 10.851562 1567444171.4570
CHLD 6 10.898438 1567444171.4571
CHLD 7 10.886719 1567444171.4571
MEM 714.289062 1567444171.5580
CHLD 0 1118.835938 1567444171.5944
CHLD 1 1088.644531 1567444171.5945
CHLD 2 1136.656250 1567444171.5946
CHLD 3 1086.156250 1567444171.5946
CHLD 4 10.925781 1567444171.5947
CHLD 5 10.851562 1567444171.5947
CHLD 6 10.898438 1567444171.5948
CHLD 7 10.886719 1567444171.5948
MEM 714.289062 1567444171.6953
CHLD 0 1118.835938 1567444171.7285
CHLD 1 1088.644531 1567444171.7285
CHLD 2 1136.656250 1567444171.7286
CHLD 3 1086.156250 1567444171.7287
CHLD 4 10.925781 1567444171.7287
CHLD 5 10.851562 1567444171.7288
CHLD 6 10.898438 1567444171.7288
CHLD 7 10.886719 1567444171.7289
MEM 714.289062 1567444171.8306
CHLD 0 1118.835938 1567444171.8509
CHLD 1 1088.644531 1567444171.8514
CHLD 2 1136.656250 1567444171.8538
CHLD 3 1086.156250 1567444171.8542
CHLD 4 10.925781 1567444171.8542
CHLD 5 10.851562 1567444171.8551
CHLD 6 10.898438 1567444171.8552
CHLD 7 10.886719 1567444171.8552
MEM 714.289062 1567444171.9568
CHLD 0 1118.835938 1567444171.9810
CHLD 1 1088.644531 1567444171.9811
CHLD 2 1136.656250 1567444171.9812
CHLD 3 1086.156250 1567444171.9812
CHLD 4 10.925781 1567444171.9813
CHLD 5 10.851562 1567444171.9814
CHLD 6 10.898438 1567444171.9814
CHLD 7 10.886719 1567444171.9815
MEM 714.289062 1567444172.0819
CHLD 0 1118.835938 1567444172.1136
CHLD 1 1088.644531 1567444172.1136
CHLD 2 1136.656250 1567444172.1137
CHLD 3 1086.156250 1567444172.1138
CHLD 4 10.925781 1567444172.1138
CHLD 5 10.851562 1567444172.1139
CHLD 6 10.898438 1567444172.1139
CHLD 7 10.886719 1567444172.1140
MEM 714.289062 1567444172.2178
CHLD 0 1118.835938 1567444172.2437
CHLD 1 1088.644531 1567444172.2437
CHLD 2 1136.656250 1567444172.2438
CHLD 3 1086.156250 1567444172.2439
CHLD 4 10.925781 1567444172.2439
CHLD 5 10.851562 1567444172.2440
CHLD 6 10.898438 1567444172.2440
CHLD 7 10.886719 1567444172.2441
MEM 714.289062 1567444172.3448
CHLD 0 1118.835938 1567444172.3941
CHLD 1 1088.644531 1567444172.3942
CHLD 2 1136.656250 1567444172.3943
CHLD 3 1086.156250 1567444172.3944
CHLD 4 10.925781 1567444172.3945
CHLD 5 10.851562 1567444172.3946
CHLD 6 10.898438 1567444172.3946
CHLD 7 10.886719 1567444172.3947
MEM 714.289062 1567444172.4951
CHLD 0 1118.835938 1567444172.5408
CHLD 1 1088.644531 1567444172.5408
CHLD 2 1136.656250 1567444172.5409
CHLD 3 1086.156250 1567444172.5410
CHLD 4 10.925781 1567444172.5410
CHLD 5 10.851562 1567444172.5411
CHLD 6 10.898438 1567444172.5412
CHLD 7 10.886719 1567444172.5412
MEM 714.289062 1567444172.6419
CHLD 0 1118.835938 1567444172.6738
CHLD 1 1088.644531 1567444172.6739
CHLD 2 1136.656250 1567444172.6740
CHLD 3 1086.156250 1567444172.6740
CHLD 4 10.925781 1567444172.6741
CHLD 5 10.851562 1567444172.6741
CHLD 6 10.898438 1567444172.6742
CHLD 7 10.886719 1567444172.6742
MEM 714.289062 1567444172.7747
CHLD 0 1118.835938 1567444172.7993
CHLD 1 1088.644531 1567444172.7993
CHLD 2 1136.914062 1567444172.7994
CHLD 3 1086.156250 1567444172.7994
CHLD 4 10.925781 1567444172.7995
CHLD 5 10.851562 1567444172.7996
CHLD 6 10.898438 1567444172.7996
CHLD 7 10.886719 1567444172.7997
MEM 714.289062 1567444172.9017
CHLD 0 1118.835938 1567444172.9500
CHLD 1 1088.644531 1567444172.9500
CHLD 2 1136.914062 1567444172.9501
CHLD 3 1086.156250 1567444172.9502
CHLD 4 10.925781 1567444172.9502
CHLD 5 10.851562 1567444172.9503
CHLD 6 10.898438 1567444172.9503
CHLD 7 10.886719 1567444172.9504
MEM 714.289062 1567444173.0509
CHLD 0 1118.835938 1567444173.0768
CHLD 1 1088.644531 1567444173.0769
CHLD 2 1136.914062 1567444173.0770
CHLD 3 1086.156250 1567444173.0770
CHLD 4 10.925781 1567444173.0771
CHLD 5 10.851562 1567444173.0772
CHLD 6 10.898438 1567444173.0772
CHLD 7 10.886719 1567444173.0773
MEM 714.289062 1567444173.1778
CHLD 0 1118.835938 1567444173.2014
CHLD 1 1088.902344 1567444173.2014
CHLD 2 1136.914062 1567444173.2015
CHLD 3 1086.156250 1567444173.2016
CHLD 4 10.925781 1567444173.2016
CHLD 5 10.851562 1567444173.2017
CHLD 6 10.898438 1567444173.2017
CHLD 7 10.886719 1567444173.2018
MEM 714.289062 1567444173.3023
CHLD 0 1118.835938 1567444173.3372
CHLD 1 1088.902344 1567444173.3374
CHLD 2 1136.914062 1567444173.3374
CHLD 3 1086.156250 1567444173.3375
CHLD 4 10.925781 1567444173.3375
CHLD 5 10.851562 1567444173.3376
CHLD 6 10.898438 1567444173.3377
CHLD 7 10.886719 1567444173.3377
MEM 714.289062 1567444173.4382
CHLD 0 1118.835938 1567444173.4982
CHLD 1 1088.902344 1567444173.4982
CHLD 2 1136.914062 1567444173.4983
CHLD 3 1086.156250 1567444173.4984
CHLD 4 10.925781 1567444173.4985
CHLD 5 10.851562 1567444173.4985
CHLD 6 10.898438 1567444173.4986
CHLD 7 10.886719 1567444173.4987
MEM 714.289062 1567444173.5991
CHLD 0 1118.835938 1567444173.6412
CHLD 1 1088.902344 1567444173.6413
CHLD 2 1136.914062 1567444173.6413
CHLD 3 1086.156250 1567444173.6414
CHLD 4 10.925781 1567444173.6414
CHLD 5 10.851562 1567444173.6415
CHLD 6 10.898438 1567444173.6415
CHLD 7 10.886719 1567444173.6416
MEM 714.289062 1567444173.7420
CHLD 0 1118.835938 1567444173.7632
CHLD 1 1089.160156 1567444173.7633
CHLD 2 1136.914062 1567444173.7634
CHLD 3 1086.156250 1567444173.7634
CHLD 4 10.925781 1567444173.7635
CHLD 5 10.851562 1567444173.7635
CHLD 6 10.898438 1567444173.7636
CHLD 7 10.886719 1567444173.7636
MEM 714.289062 1567444173.8641
CHLD 0 1118.835938 1567444173.9339
CHLD 1 1089.160156 1567444173.9339
CHLD 2 1136.914062 1567444173.9340
CHLD 3 1086.156250 1567444173.9341
CHLD 4 10.925781 1567444173.9341
CHLD 5 10.851562 1567444173.9342
CHLD 6 10.898438 1567444173.9342
CHLD 7 10.886719 1567444173.9343
MEM 714.289062 1567444174.0354
CHLD 0 1118.835938 1567444174.0502
CHLD 1 1089.160156 1567444174.0503
CHLD 2 1136.914062 1567444174.0504
CHLD 3 1086.156250 1567444174.0505
CHLD 4 10.925781 1567444174.0505
CHLD 5 10.851562 1567444174.0506
CHLD 6 10.898438 1567444174.0506
CHLD 7 10.886719 1567444174.0507
MEM 714.289062 1567444174.1511
CHLD 0 1118.835938 1567444174.1711
CHLD 1 1089.160156 1567444174.1712
CHLD 2 1136.914062 1567444174.1713
CHLD 3 1087.480469 1567444174.1713
CHLD 4 10.925781 1567444174.1714
CHLD 5 10.851562 1567444174.1714
CHLD 6 10.898438 1567444174.1715
CHLD 7 10.886719 1567444174.1715
MEM 714.289062 1567444174.2720
CHLD 0 1118.835938 1567444174.2871
CHLD 1 1089.160156 1567444174.2876
CHLD 2 1136.914062 1567444174.2877
CHLD 3 1087.480469 1567444174.2877
CHLD 4 10.925781 1567444174.2878
CHLD 5 10.851562 1567444174.2878
CHLD 6 10.898438 1567444174.2879
CHLD 7 10.886719 1567444174.2880
MEM 714.289062 1567444174.3884
CHLD 0 1118.835938 1567444174.4097
CHLD 1 1089.160156 1567444174.4098
CHLD 2 1136.914062 1567444174.4098
CHLD 3 1087.480469 1567444174.4099
CHLD 4 10.925781 1567444174.4099
CHLD 5 10.851562 1567444174.4100
CHLD 6 10.898438 1567444174.4100
CHLD 7 10.886719 1567444174.4101
MEM 714.289062 1567444174.5106
CHLD 0 1118.835938 1567444174.5476
CHLD 1 1089.160156 1567444174.5476
CHLD 2 1136.914062 1567444174.5477
CHLD 3 1087.480469 1567444174.5478
CHLD 4 10.925781 1567444174.5478
CHLD 5 10.851562 1567444174.5479
CHLD 6 10.898438 1567444174.5479
CHLD 7 10.886719 1567444174.5480
MEM 714.289062 1567444174.6484
CHLD 0 1118.835938 1567444174.6625
CHLD 1 1089.160156 1567444174.6625
CHLD 2 1136.914062 1567444174.6626
CHLD 3 1087.480469 1567444174.6626
CHLD 4 10.925781 1567444174.6627
CHLD 5 10.851562 1567444174.6627
CHLD 6 10.898438 1567444174.6628
CHLD 7 10.886719 1567444174.6628
MEM 714.289062 1567444174.7633
CHLD 0 1118.835938 1567444174.7770
CHLD 1 1089.160156 1567444174.7770
CHLD 2 1136.914062 1567444174.7771
CHLD 3 1087.667969 1567444174.7772
CHLD 4 10.925781 1567444174.7772
CHLD 5 10.851562 1567444174.7773
CHLD 6 10.898438 1567444174.7773
CHLD 7 10.886719 1567444174.7774
MEM 714.289062 1567444174.8778
CHLD 0 1118.835938 1567444174.8906
CHLD 1 1089.160156 1567444174.8907
CHLD 2 1136.914062 1567444174.8908
CHLD 3 1087.667969 1567444174.8908
CHLD 4 10.925781 1567444174.8909
CHLD 5 10.851562 1567444174.8909
CHLD 6 10.898438 1567444174.8910
CHLD 7 10.886719 1567444174.8910
MEM 714.289062 1567444174.9915
CHLD 0 1118.835938 1567444175.0045
CHLD 1 1089.160156 1567444175.0046
CHLD 2 1136.914062 1567444175.0047
CHLD 3 1087.667969 1567444175.0047
CHLD 4 10.925781 1567444175.0048
CHLD 5 10.851562 1567444175.0048
CHLD 6 10.898438 1567444175.0049
CHLD 7 10.886719 1567444175.0050
MEM 714.289062 1567444175.1055
CHLD 0 1118.835938 1567444175.1190
CHLD 1 1089.160156 1567444175.1190
CHLD 2 1136.914062 1567444175.1191
CHLD 3 1087.667969 1567444175.1192
CHLD 4 10.925781 1567444175.1192
CHLD 5 10.851562 1567444175.1193
CHLD 6 10.898438 1567444175.1194
CHLD 7 10.886719 1567444175.1194
MEM 794.464844 1567444175.2198
CHLD 0 1118.835938 1567444175.2288
CHLD 1 1089.160156 1567444175.2289
CHLD 2 1136.914062 1567444175.2289
CHLD 3 1087.667969 1567444175.2289
CHLD 4 10.925781 1567444175.2290
CHLD 5 10.851562 1567444175.2290
CHLD 6 10.898438 1567444175.2290
CHLD 7 10.886719 1567444175.2291
MEM 997.621094 1567444175.3296
CHLD 0 1118.835938 1567444175.3448
CHLD 1 1089.160156 1567444175.3448
CHLD 2 1136.914062 1567444175.3449
CHLD 3 1087.667969 1567444175.3449
CHLD 4 10.925781 1567444175.3449
CHLD 5 10.851562 1567444175.3450
CHLD 6 10.898438 1567444175.3450
CHLD 7 10.886719 1567444175.3450
MEM 1203.097656 1567444175.4455
CHLD 0 1118.835938 1567444175.4616
CHLD 1 1089.160156 1567444175.4617
CHLD 2 1136.914062 1567444175.4618
CHLD 3 1087.667969 1567444175.4619
CHLD 4 10.925781 1567444175.4619
CHLD 5 10.851562 1567444175.4620
CHLD 6 10.898438 1567444175.4621
CHLD 7 10.886719 1567444175.4621
MEM 1403.675781 1567444175.5627
CHLD 0 1118.835938 1567444175.5755
CHLD 1 1089.160156 1567444175.5756
CHLD 2 1136.914062 1567444175.5756
CHLD 3 1087.667969 1567444175.5756
CHLD 4 10.925781 1567444175.5757
CHLD 5 10.851562 1567444175.5757
CHLD 6 10.898438 1567444175.5757
CHLD 7 10.886719 1567444175.5758
MEM 1135.683594 1567444175.6765
CHLD 0 1118.835938 1567444175.6886
CHLD 1 1113.062500 1567444175.6886
CHLD 2 1136.914062 1567444175.6887
CHLD 3 1087.667969 1567444175.6887
CHLD 4 10.925781 1567444175.6888
CHLD 5 10.851562 1567444175.6888
CHLD 6 10.898438 1567444175.6889
CHLD 7 10.886719 1567444175.6890
MEM 1135.683594 1567444175.7895
CHLD 0 1118.835938 1567444175.8005
CHLD 1 1262.851562 1567444175.8005
CHLD 2 1136.914062 1567444175.8006
CHLD 3 1087.667969 1567444175.8007
CHLD 4 10.925781 1567444175.8007
CHLD 5 10.851562 1567444175.8008
CHLD 6 10.898438 1567444175.8008
CHLD 7 10.886719 1567444175.8009
MEM 1135.683594 1567444175.9013
CHLD 0 1118.835938 1567444175.9164
CHLD 1 1401.812500 1567444175.9164
CHLD 2 1136.914062 1567444175.9165
CHLD 3 1087.667969 1567444175.9166
CHLD 4 10.925781 1567444175.9166
CHLD 5 10.851562 1567444175.9167
CHLD 6 10.898438 1567444175.9167
CHLD 7 10.886719 1567444175.9168
MEM 725.636719 1567444176.0173
CHLD 0 1118.835938 1567444176.0331
CHLD 1 1580.218750 1567444176.0332
CHLD 2 1136.914062 1567444176.0333
CHLD 3 1087.667969 1567444176.0334
CHLD 4 10.925781 1567444176.0334
CHLD 5 10.851562 1567444176.0335
CHLD 6 10.898438 1567444176.0335
CHLD 7 10.886719 1567444176.0336
MEM 926.472656 1567444176.1341
CHLD 0 1118.835938 1567444176.1497
CHLD 1 1792.398438 1567444176.1498
CHLD 2 1136.914062 1567444176.1499
CHLD 3 1087.667969 1567444176.1500
CHLD 4 10.925781 1567444176.1500
CHLD 5 10.851562 1567444176.1501
CHLD 6 10.898438 1567444176.1501
CHLD 7 10.886719 1567444176.1502
MEM 1092.246094 1567444176.2506
CHLD 0 1118.835938 1567444176.2659
CHLD 1 1651.441406 1567444176.2660
CHLD 2 1136.914062 1567444176.2660
CHLD 3 1087.667969 1567444176.2661
CHLD 4 10.925781 1567444176.2662
CHLD 5 10.851562 1567444176.2662
CHLD 6 10.898438 1567444176.2663
CHLD 7 10.886719 1567444176.2664
MEM 1287.410156 1567444176.3668
CHLD 0 1118.835938 1567444176.3824
CHLD 1 1706.625000 1567444176.3825
CHLD 2 1136.914062 1567444176.3826
CHLD 3 1087.667969 1567444176.3826
CHLD 4 10.925781 1567444176.3827
CHLD 5 10.851562 1567444176.3828
CHLD 6 10.898438 1567444176.3828
CHLD 7 10.886719 1567444176.3829
MEM 1336.910156 1567444176.4834
CHLD 0 1118.835938 1567444176.4965
CHLD 1 1752.515625 1567444176.4965
CHLD 2 1136.914062 1567444176.4965
CHLD 3 1087.667969 1567444176.4966
CHLD 4 10.925781 1567444176.4966
CHLD 5 10.851562 1567444176.4966
CHLD 6 10.898438 1567444176.4967
CHLD 7 10.886719 1567444176.4967
MEM 1336.910156 1567444176.5972
CHLD 0 1118.835938 1567444176.6059
CHLD 1 1752.515625 1567444176.6060
CHLD 2 1136.914062 1567444176.6060
CHLD 3 1087.667969 1567444176.6061
CHLD 4 10.925781 1567444176.6061
CHLD 5 10.851562 1567444176.6061
CHLD 6 10.898438 1567444176.6062
CHLD 7 10.886719 1567444176.6062
MEM 1342.324219 1567444176.7067
CHLD 0 1118.835938 1567444176.7209
CHLD 1 1758.187500 1567444176.7210
CHLD 2 1136.914062 1567444176.7211
CHLD 3 1087.667969 1567444176.7211
CHLD 4 10.925781 1567444176.7212
CHLD 5 10.851562 1567444176.7213
CHLD 6 10.898438 1567444176.7213
CHLD 7 10.886719 1567444176.7214
MEM 1345.160156 1567444176.8219
CHLD 0 1118.835938 1567444176.8317
CHLD 1 1758.445312 1567444176.8318
CHLD 2 1136.914062 1567444176.8319
CHLD 3 1087.667969 1567444176.8319
CHLD 4 10.925781 1567444176.8320
CHLD 5 10.851562 1567444176.8320
CHLD 6 10.898438 1567444176.8321
CHLD 7 10.886719 1567444176.8322
MEM 1345.160156 1567444176.9326
CHLD 0 1118.835938 1567444176.9412
CHLD 1 1759.734375 1567444176.9412
CHLD 2 1136.914062 1567444176.9413
CHLD 3 1087.667969 1567444176.9413
CHLD 4 10.925781 1567444176.9413
CHLD 5 10.851562 1567444176.9415
CHLD 6 10.898438 1567444176.9415
CHLD 7 10.886719 1567444176.9415
MEM 1345.160156 1567444177.0420
CHLD 0 1118.835938 1567444177.0539
CHLD 1 1763.085938 1567444177.0540
CHLD 2 1136.914062 1567444177.0540
CHLD 3 1087.667969 1567444177.0541
CHLD 4 10.925781 1567444177.0541
CHLD 5 10.851562 1567444177.0541
CHLD 6 10.898438 1567444177.0542
CHLD 7 10.886719 1567444177.0542
MEM 1347.480469 1567444177.1546
CHLD 0 1118.835938 1567444177.1673
CHLD 1 1766.437500 1567444177.1674
CHLD 2 1136.914062 1567444177.1674
CHLD 3 1087.667969 1567444177.1674
CHLD 4 10.925781 1567444177.1675
CHLD 5 10.851562 1567444177.1675
CHLD 6 10.898438 1567444177.1676
CHLD 7 10.886719 1567444177.1676
MEM 1347.480469 1567444177.2681
CHLD 0 1118.835938 1567444177.2802
CHLD 1 1766.437500 1567444177.2802
CHLD 2 1136.914062 1567444177.2803
CHLD 3 1087.667969 1567444177.2803
CHLD 4 10.925781 1567444177.2803
CHLD 5 10.851562 1567444177.2804
CHLD 6 10.898438 1567444177.2804
CHLD 7 10.886719 1567444177.2804
MEM 1347.480469 1567444177.3809
CHLD 0 1118.835938 1567444177.3932
CHLD 1 1766.437500 1567444177.3933
CHLD 2 1136.914062 1567444177.3933
CHLD 3 1087.667969 1567444177.3934
CHLD 4 10.925781 1567444177.3934
CHLD 5 10.851562 1567444177.3935
CHLD 6 10.898438 1567444177.3935
CHLD 7 10.886719 1567444177.3936
MEM 1347.996094 1567444177.4940
CHLD 0 1118.835938 1567444177.5074
CHLD 1 1767.984375 1567444177.5075
CHLD 2 1136.914062 1567444177.5075
CHLD 3 1087.667969 1567444177.5075
CHLD 4 10.925781 1567444177.5076
CHLD 5 10.851562 1567444177.5076
CHLD 6 10.898438 1567444177.5076
CHLD 7 10.886719 1567444177.5077
MEM 1347.996094 1567444177.6082
CHLD 0 1118.835938 1567444177.6214
CHLD 1 1767.984375 1567444177.6215
CHLD 2 1136.914062 1567444177.6215
CHLD 3 1087.667969 1567444177.6215
CHLD 4 10.925781 1567444177.6216
CHLD 5 10.851562 1567444177.6216
CHLD 6 10.898438 1567444177.6216
CHLD 7 10.886719 1567444177.6217
MEM 1350.316406 1567444177.7222
CHLD 0 1118.835938 1567444177.7360
CHLD 1 1769.789062 1567444177.7361
CHLD 2 1136.914062 1567444177.7362
CHLD 3 1087.667969 1567444177.7362
CHLD 4 10.925781 1567444177.7363
CHLD 5 10.851562 1567444177.7363
CHLD 6 10.898438 1567444177.7364
