CMDLINE /home/dn16382/anaconda3/bin/python mnist_example.py
CHLD 9 10.843750 1567444268.7403
CHLD 10 10.968750 1567444268.7403
CHLD 11 10.972656 1567444268.7404
MEM 712.445312 1567444268.8414
CHLD 0 601.195312 1567444268.9140
CHLD 1 601.203125 1567444268.9141
CHLD 2 601.203125 1567444268.9142
CHLD 3 601.203125 1567444268.9142
CHLD 4 1087.953125 1567444268.9143
CHLD 5 1105.527344 1567444268.9144
CHLD 6 1093.187500 1567444268.9145
CHLD 7 1073.343750 1567444268.9145
CHLD 8 10.917969 1567444268.9146
CHLD 9 10.843750 1567444268.9146
CHLD 10 10.968750 1567444268.9147
CHLD 11 10.972656 1567444268.9147
MEM 712.445312 1567444269.0152
CHLD 0 601.195312 1567444269.0451
CHLD 1 601.203125 1567444269.0451
CHLD 2 601.203125 1567444269.0452
CHLD 3 601.203125 1567444269.0453
CHLD 4 1087.953125 1567444269.0492
CHLD 5 1105.527344 1567444269.0494
CHLD 6 1093.187500 1567444269.0495
CHLD 7 1074.730469 1567444269.0496
CHLD 8 10.917969 1567444269.0496
CHLD 9 10.843750 1567444269.0497
CHLD 10 10.968750 1567444269.0497
CHLD 11 10.972656 1567444269.0498
MEM 712.445312 1567444269.1503
CHLD 0 601.195312 1567444269.1809
CHLD 1 601.203125 1567444269.1810
CHLD 2 601.203125 1567444269.1811
CHLD 3 601.203125 1567444269.1811
CHLD 4 1087.953125 1567444269.1824
CHLD 5 1105.527344 1567444269.1826
CHLD 6 1093.445312 1567444269.1827
CHLD 7 1075.027344 1567444269.1830
CHLD 8 10.917969 1567444269.1831
CHLD 9 10.843750 1567444269.1831
CHLD 10 10.968750 1567444269.1832
CHLD 11 10.972656 1567444269.1833
MEM 712.445312 1567444269.2841
CHLD 0 601.195312 1567444269.2993
CHLD 1 601.203125 1567444269.2994
CHLD 2 601.203125 1567444269.2994
CHLD 3 601.203125 1567444269.2995
CHLD 4 1087.953125 1567444269.2995
CHLD 5 1105.527344 1567444269.2996
CHLD 6 1093.445312 1567444269.2997
CHLD 7 1078.023438 1567444269.2997
CHLD 8 10.917969 1567444269.2998
CHLD 9 10.843750 1567444269.2999
CHLD 10 10.968750 1567444269.3000
CHLD 11 10.972656 1567444269.3000
MEM 712.445312 1567444269.4005
CHLD 0 601.195312 1567444269.4357
CHLD 1 601.203125 1567444269.4358
CHLD 2 601.203125 1567444269.4359
CHLD 3 601.203125 1567444269.4360
CHLD 4 1087.953125 1567444269.4360
CHLD 5 1106.300781 1567444269.4361
CHLD 6 1093.445312 1567444269.4362
CHLD 7 1090.566406 1567444269.4362
CHLD 8 10.917969 1567444269.4363
CHLD 9 10.843750 1567444269.4363
CHLD 10 10.968750 1567444269.4364
CHLD 11 10.972656 1567444269.4365
MEM 712.445312 1567444269.5369
CHLD 0 601.195312 1567444269.5570
CHLD 1 601.203125 1567444269.5571
CHLD 2 601.203125 1567444269.5571
CHLD 3 601.203125 1567444269.5572
CHLD 4 1087.953125 1567444269.5573
CHLD 5 1106.300781 1567444269.5573
CHLD 6 1093.445312 1567444269.5574
CHLD 7 1093.472656 1567444269.5574
CHLD 8 10.917969 1567444269.5575
CHLD 9 10.843750 1567444269.5575
CHLD 10 10.968750 1567444269.5576
CHLD 11 10.972656 1567444269.5576
MEM 712.445312 1567444269.6581
CHLD 0 601.195312 1567444269.6763
CHLD 1 601.203125 1567444269.6764
CHLD 2 601.203125 1567444269.6765
CHLD 3 601.203125 1567444269.6765
CHLD 4 1087.953125 1567444269.6777
CHLD 5 1106.300781 1567444269.6849
CHLD 6 1093.445312 1567444269.6850
CHLD 7 1093.988281 1567444269.6851
CHLD 8 10.917969 1567444269.6852
CHLD 9 10.843750 1567444269.6852
CHLD 10 10.968750 1567444269.6853
CHLD 11 10.972656 1567444269.6853
MEM 712.445312 1567444269.7858
CHLD 0 601.195312 1567444269.8003
CHLD 1 601.203125 1567444269.8003
CHLD 2 601.203125 1567444269.8008
CHLD 3 601.203125 1567444269.8009
CHLD 4 1087.953125 1567444269.8010
CHLD 5 1106.300781 1567444269.8010
CHLD 6 1093.445312 1567444269.8011
CHLD 7 1094.503906 1567444269.8012
CHLD 8 10.917969 1567444269.8012
CHLD 9 10.843750 1567444269.8013
CHLD 10 10.968750 1567444269.8013
CHLD 11 10.972656 1567444269.8014
MEM 712.445312 1567444269.9024
CHLD 0 601.195312 1567444269.9670
CHLD 1 601.203125 1567444269.9670
CHLD 2 601.203125 1567444269.9671
CHLD 3 601.203125 1567444269.9671
CHLD 4 1087.953125 1567444269.9672
CHLD 5 1106.300781 1567444269.9672
CHLD 6 1093.445312 1567444269.9673
CHLD 7 1094.503906 1567444269.9674
CHLD 8 10.917969 1567444269.9674
CHLD 9 10.843750 1567444269.9705
CHLD 10 10.968750 1567444269.9705
CHLD 11 10.972656 1567444269.9706
MEM 712.445312 1567444270.0726
CHLD 0 601.195312 1567444270.0872
CHLD 1 601.203125 1567444270.0873
CHLD 2 601.203125 1567444270.0874
CHLD 3 601.203125 1567444270.0874
CHLD 4 1087.953125 1567444270.0875
CHLD 5 1106.300781 1567444270.0875
CHLD 6 1093.445312 1567444270.0876
CHLD 7 1094.503906 1567444270.0877
CHLD 8 10.917969 1567444270.0877
CHLD 9 10.843750 1567444270.0878
CHLD 10 10.968750 1567444270.0878
CHLD 11 10.972656 1567444270.0879
MEM 712.445312 1567444270.1883
CHLD 0 601.195312 1567444270.2083
CHLD 1 601.203125 1567444270.2083
CHLD 2 601.203125 1567444270.2084
CHLD 3 601.203125 1567444270.2084
CHLD 4 1087.953125 1567444270.2085
CHLD 5 1106.300781 1567444270.2086
CHLD 6 1093.445312 1567444270.2086
CHLD 7 1094.503906 1567444270.2087
CHLD 8 10.917969 1567444270.2087
CHLD 9 10.843750 1567444270.2088
CHLD 10 10.968750 1567444270.2088
CHLD 11 10.972656 1567444270.2089
MEM 712.445312 1567444270.3093
CHLD 0 601.195312 1567444270.3442
CHLD 1 601.203125 1567444270.3443
CHLD 2 601.203125 1567444270.3444
CHLD 3 601.203125 1567444270.3444
CHLD 4 1087.953125 1567444270.3445
CHLD 5 1106.300781 1567444270.3445
CHLD 6 1093.445312 1567444270.3446
CHLD 7 1094.503906 1567444270.3447
CHLD 8 10.917969 1567444270.3447
CHLD 9 10.843750 1567444270.3448
CHLD 10 10.968750 1567444270.3449
CHLD 11 10.972656 1567444270.3449
MEM 712.445312 1567444270.4454
CHLD 0 601.195312 1567444270.4603
CHLD 1 601.203125 1567444270.4603
CHLD 2 601.203125 1567444270.4604
CHLD 3 601.203125 1567444270.4607
CHLD 4 1087.953125 1567444270.4610
CHLD 5 1106.300781 1567444270.4610
CHLD 6 1093.445312 1567444270.4610
CHLD 7 1094.503906 1567444270.4611
CHLD 8 10.917969 1567444270.4611
CHLD 9 10.843750 1567444270.4611
CHLD 10 10.968750 1567444270.4612
CHLD 11 10.972656 1567444270.4612
MEM 712.445312 1567444270.5619
CHLD 0 601.195312 1567444270.5926
CHLD 1 601.203125 1567444270.5926
CHLD 2 601.203125 1567444270.5927
CHLD 3 601.203125 1567444270.5928
CHLD 4 1088.210938 1567444270.5928
CHLD 5 1108.878906 1567444270.5929
CHLD 6 1093.445312 1567444270.5930
CHLD 7 1095.527344 1567444270.5930
CHLD 8 10.917969 1567444270.5931
CHLD 9 10.843750 1567444270.5931
CHLD 10 10.968750 1567444270.5932
CHLD 11 10.972656 1567444270.5932
MEM 712.445312 1567444270.6939
CHLD 0 601.195312 1567444270.7179
CHLD 1 601.203125 1567444270.7180
CHLD 2 601.203125 1567444270.7181
CHLD 3 601.203125 1567444270.7181
CHLD 4 1088.210938 1567444270.7182
CHLD 5 1108.878906 1567444270.7196
CHLD 6 1093.445312 1567444270.7197
CHLD 7 1095.527344 1567444270.7198
CHLD 8 10.917969 1567444270.7259
CHLD 9 10.843750 1567444270.7260
CHLD 10 10.968750 1567444270.7260
CHLD 11 10.972656 1567444270.7261
MEM 712.445312 1567444270.8266
CHLD 0 601.195312 1567444270.8477
CHLD 1 601.203125 1567444270.8478
CHLD 2 601.203125 1567444270.8479
CHLD 3 601.203125 1567444270.8479
CHLD 4 1088.210938 1567444270.8480
CHLD 5 1108.878906 1567444270.8481
CHLD 6 1093.445312 1567444270.8481
CHLD 7 1095.527344 1567444270.8482
CHLD 8 10.917969 1567444270.8482
CHLD 9 10.843750 1567444270.8483
CHLD 10 10.968750 1567444270.8484
CHLD 11 10.972656 1567444270.8484
MEM 712.445312 1567444270.9489
CHLD 0 601.195312 1567444271.0379
CHLD 1 601.203125 1567444271.0380
CHLD 2 601.203125 1567444271.0381
CHLD 3 601.203125 1567444271.0381
CHLD 4 1088.468750 1567444271.0382
CHLD 5 1108.878906 1567444271.0383
CHLD 6 1094.472656 1567444271.0383
CHLD 7 1095.527344 1567444271.0384
CHLD 8 10.917969 1567444271.0385
CHLD 9 10.843750 1567444271.0385
CHLD 10 10.968750 1567444271.0386
CHLD 11 10.972656 1567444271.0387
MEM 712.445312 1567444271.1395
CHLD 0 601.195312 1567444271.2100
CHLD 1 601.203125 1567444271.2100
CHLD 2 601.203125 1567444271.2101
CHLD 3 601.203125 1567444271.2102
CHLD 4 1088.468750 1567444271.2102
CHLD 5 1108.878906 1567444271.2167
CHLD 6 1094.472656 1567444271.2168
CHLD 7 1095.527344 1567444271.2169
CHLD 8 10.917969 1567444271.2169
CHLD 9 10.843750 1567444271.2170
CHLD 10 10.968750 1567444271.2170
CHLD 11 10.972656 1567444271.2171
MEM 712.445312 1567444271.3177
CHLD 0 601.195312 1567444271.3502
CHLD 1 601.203125 1567444271.3502
CHLD 2 601.203125 1567444271.3503
CHLD 3 601.203125 1567444271.3504
CHLD 4 1088.468750 1567444271.3504
CHLD 5 1108.878906 1567444271.3505
CHLD 6 1094.472656 1567444271.3506
CHLD 7 1096.042969 1567444271.3506
CHLD 8 10.917969 1567444271.3507
CHLD 9 10.843750 1567444271.3507
CHLD 10 10.968750 1567444271.3508
CHLD 11 10.972656 1567444271.3509
MEM 712.445312 1567444271.4523
CHLD 0 601.195312 1567444271.5053
CHLD 1 601.203125 1567444271.5054
CHLD 2 601.203125 1567444271.5055
CHLD 3 601.203125 1567444271.5055
CHLD 4 1088.468750 1567444271.5056
CHLD 5 1108.878906 1567444271.5056
CHLD 6 1094.472656 1567444271.5079
CHLD 7 1096.042969 1567444271.5080
CHLD 8 10.917969 1567444271.5080
CHLD 9 10.843750 1567444271.5081
CHLD 10 10.968750 1567444271.5131
CHLD 11 10.972656 1567444271.5132
MEM 712.445312 1567444271.6137
CHLD 0 601.195312 1567444271.6320
CHLD 1 601.203125 1567444271.6320
CHLD 2 601.203125 1567444271.6321
CHLD 3 601.203125 1567444271.6328
CHLD 4 1088.468750 1567444271.6361
CHLD 5 1108.878906 1567444271.6362
CHLD 6 1094.472656 1567444271.6374
CHLD 7 1096.042969 1567444271.6375
CHLD 8 10.917969 1567444271.6376
CHLD 9 10.843750 1567444271.6377
CHLD 10 10.968750 1567444271.6377
CHLD 11 10.972656 1567444271.6378
MEM 712.445312 1567444271.7382
CHLD 0 601.195312 1567444271.7585
CHLD 1 601.203125 1567444271.7658
CHLD 2 601.203125 1567444271.7659
CHLD 3 601.203125 1567444271.7659
CHLD 4 1088.468750 1567444271.7660
CHLD 5 1108.878906 1567444271.7719
CHLD 6 1094.472656 1567444271.7720
CHLD 7 1096.558594 1567444271.7721
CHLD 8 10.917969 1567444271.7721
CHLD 9 10.843750 1567444271.7722
CHLD 10 10.968750 1567444271.7723
CHLD 11 10.972656 1567444271.7723
MEM 712.445312 1567444271.8728
CHLD 0 601.195312 1567444271.8989
CHLD 1 601.203125 1567444271.8990
CHLD 2 601.203125 1567444271.8990
CHLD 3 601.203125 1567444271.8991
CHLD 4 1088.468750 1567444271.8991
CHLD 5 1108.878906 1567444271.8992
CHLD 6 1094.472656 1567444271.8992
CHLD 7 1096.816406 1567444271.8993
CHLD 8 10.917969 1567444271.8994
CHLD 9 10.843750 1567444271.8994
CHLD 10 10.968750 1567444271.8995
CHLD 11 10.972656 1567444271.8995
MEM 712.445312 1567444271.9999
CHLD 0 601.195312 1567444272.0213
CHLD 1 601.203125 1567444272.0213
CHLD 2 601.203125 1567444272.0214
CHLD 3 601.203125 1567444272.0214
CHLD 4 1088.468750 1567444272.0214
CHLD 5 1108.878906 1567444272.0215
CHLD 6 1094.472656 1567444272.0215
CHLD 7 1097.332031 1567444272.0215
CHLD 8 10.917969 1567444272.0216
CHLD 9 10.843750 1567444272.0216
CHLD 10 10.968750 1567444272.0216
CHLD 11 10.972656 1567444272.0217
MEM 712.445312 1567444272.1227
CHLD 0 601.195312 1567444272.1581
CHLD 1 601.203125 1567444272.1581
CHLD 2 601.203125 1567444272.1581
CHLD 3 601.203125 1567444272.1582
CHLD 4 1088.468750 1567444272.1582
CHLD 5 1108.878906 1567444272.1584
CHLD 6 1094.472656 1567444272.1584
CHLD 7 1097.332031 1567444272.1585
CHLD 8 10.917969 1567444272.1585
CHLD 9 10.843750 1567444272.1586
CHLD 10 10.968750 1567444272.1586
CHLD 11 10.972656 1567444272.1587
MEM 712.445312 1567444272.2593
CHLD 0 601.195312 1567444272.2870
CHLD 1 601.203125 1567444272.2871
CHLD 2 601.203125 1567444272.2938
CHLD 3 601.203125 1567444272.2939
CHLD 4 1088.468750 1567444272.2940
CHLD 5 1108.878906 1567444272.2940
CHLD 6 1094.472656 1567444272.2941
CHLD 7 1097.332031 1567444272.2941
CHLD 8 10.917969 1567444272.3005
CHLD 9 10.843750 1567444272.3006
CHLD 10 10.968750 1567444272.3007
CHLD 11 10.972656 1567444272.3007
MEM 712.445312 1567444272.4019
CHLD 0 601.195312 1567444272.4460
CHLD 1 601.203125 1567444272.4460
CHLD 2 601.203125 1567444272.4461
CHLD 3 601.203125 1567444272.4461
CHLD 4 1088.468750 1567444272.4462
CHLD 5 1108.878906 1567444272.4463
CHLD 6 1094.472656 1567444272.4463
CHLD 7 1097.332031 1567444272.4464
CHLD 8 10.917969 1567444272.4465
CHLD 9 10.843750 1567444272.4465
CHLD 10 10.968750 1567444272.4466
CHLD 11 10.972656 1567444272.4466
MEM 712.445312 1567444272.5472
CHLD 0 601.195312 1567444272.5846
CHLD 1 601.203125 1567444272.5847
CHLD 2 601.203125 1567444272.5847
CHLD 3 601.203125 1567444272.5848
CHLD 4 1088.468750 1567444272.5848
CHLD 5 1108.878906 1567444272.5849
CHLD 6 1094.472656 1567444272.5850
CHLD 7 1097.332031 1567444272.5850
CHLD 8 10.917969 1567444272.5851
CHLD 9 10.843750 1567444272.5851
CHLD 10 10.968750 1567444272.5852
CHLD 11 10.972656 1567444272.5852
MEM 712.445312 1567444272.6857
CHLD 0 601.195312 1567444272.7116
CHLD 1 601.203125 1567444272.7116
CHLD 2 601.203125 1567444272.7117
CHLD 3 601.203125 1567444272.7118
CHLD 4 1088.468750 1567444272.7118
CHLD 5 1108.878906 1567444272.7119
CHLD 6 1094.472656 1567444272.7119
CHLD 7 1097.332031 1567444272.7120
CHLD 8 10.917969 1567444272.7121
CHLD 9 10.843750 1567444272.7121
CHLD 10 10.968750 1567444272.7122
CHLD 11 10.972656 1567444272.7122
MEM 712.445312 1567444272.8127
CHLD 0 601.195312 1567444272.8503
CHLD 1 601.203125 1567444272.8504
CHLD 2 601.203125 1567444272.8504
CHLD 3 601.203125 1567444272.8505
CHLD 4 1088.468750 1567444272.8506
CHLD 5 1108.878906 1567444272.8506
CHLD 6 1094.472656 1567444272.8507
CHLD 7 1097.332031 1567444272.8507
CHLD 8 10.917969 1567444272.8508
CHLD 9 10.843750 1567444272.8508
CHLD 10 10.968750 1567444272.8509
CHLD 11 10.972656 1567444272.8509
MEM 712.445312 1567444272.9555
CHLD 0 601.195312 1567444272.9846
CHLD 1 601.203125 1567444272.9846
CHLD 2 601.203125 1567444272.9847
CHLD 3 601.203125 1567444272.9848
CHLD 4 1088.468750 1567444272.9848
CHLD 5 1108.878906 1567444272.9849
CHLD 6 1094.472656 1567444272.9849
CHLD 7 1097.332031 1567444272.9850
CHLD 8 10.917969 1567444272.9851
CHLD 9 10.843750 1567444272.9851
CHLD 10 10.968750 1567444272.9852
CHLD 11 10.972656 1567444272.9878
MEM 712.445312 1567444273.0882
CHLD 0 601.195312 1567444273.1218
CHLD 1 601.203125 1567444273.1219
CHLD 2 601.203125 1567444273.1219
CHLD 3 601.203125 1567444273.1220
CHLD 4 1088.468750 1567444273.1220
CHLD 5 1108.878906 1567444273.1221
CHLD 6 1094.472656 1567444273.1221
CHLD 7 1097.332031 1567444273.1322
CHLD 8 10.917969 1567444273.1323
CHLD 9 10.843750 1567444273.1324
CHLD 10 10.968750 1567444273.1325
CHLD 11 10.972656 1567444273.1325
MEM 712.445312 1567444273.2331
CHLD 0 601.195312 1567444273.2702
CHLD 1 601.203125 1567444273.2702
CHLD 2 601.203125 1567444273.2746
CHLD 3 601.203125 1567444273.2796
CHLD 4 1088.468750 1567444273.2797
CHLD 5 1108.878906 1567444273.2798
CHLD 6 1094.472656 1567444273.2799
CHLD 7 1097.332031 1567444273.2799
CHLD 8 10.917969 1567444273.2800
CHLD 9 10.843750 1567444273.2800
CHLD 10 10.968750 1567444273.2801
CHLD 11 10.972656 1567444273.2801
MEM 712.445312 1567444273.3813
CHLD 0 601.195312 1567444273.4809
CHLD 1 601.203125 1567444273.4810
CHLD 2 601.203125 1567444273.4810
CHLD 3 601.203125 1567444273.4811
CHLD 4 1088.468750 1567444273.4811
CHLD 5 1108.878906 1567444273.4812
CHLD 6 1094.472656 1567444273.4813
CHLD 7 1097.332031 1567444273.4813
CHLD 8 10.917969 1567444273.4814
CHLD 9 10.843750 1567444273.4815
CHLD 10 10.968750 1567444273.4815
CHLD 11 10.972656 1567444273.4816
MEM 712.445312 1567444273.5833
CHLD 0 601.195312 1567444273.6089
CHLD 1 601.203125 1567444273.6090
CHLD 2 601.203125 1567444273.6090
CHLD 3 601.203125 1567444273.6091
CHLD 4 1088.468750 1567444273.6092
CHLD 5 1108.878906 1567444273.6092
CHLD 6 1094.472656 1567444273.6093
CHLD 7 1097.332031 1567444273.6093
CHLD 8 10.917969 1567444273.6094
CHLD 9 10.843750 1567444273.6095
CHLD 10 10.968750 1567444273.6095
CHLD 11 10.972656 1567444273.6096
MEM 712.445312 1567444273.7100
CHLD 0 601.195312 1567444273.7504
CHLD 1 601.203125 1567444273.7505
CHLD 2 601.203125 1567444273.7505
CHLD 3 601.203125 1567444273.7506
CHLD 4 1088.468750 1567444273.7507
CHLD 5 1108.878906 1567444273.7507
CHLD 6 1094.472656 1567444273.7508
CHLD 7 1097.332031 1567444273.7509
CHLD 8 10.917969 1567444273.7509
CHLD 9 10.843750 1567444273.7525
CHLD 10 10.968750 1567444273.7526
CHLD 11 10.972656 1567444273.7527
MEM 712.445312 1567444273.8531
CHLD 0 601.195312 1567444273.8849
CHLD 1 601.203125 1567444273.8850
CHLD 2 601.203125 1567444273.8851
CHLD 3 601.203125 1567444273.8851
CHLD 4 1088.468750 1567444273.8852
CHLD 5 1108.878906 1567444273.8853
CHLD 6 1094.472656 1567444273.8853
CHLD 7 1097.332031 1567444273.8854
CHLD 8 10.917969 1567444273.8854
CHLD 9 10.843750 1567444273.8855
CHLD 10 10.968750 1567444273.8855
CHLD 11 10.972656 1567444273.8856
MEM 712.445312 1567444273.9863
CHLD 0 601.195312 1567444274.0295
CHLD 1 601.203125 1567444274.0296
CHLD 2 601.203125 1567444274.0296
CHLD 3 601.203125 1567444274.0297
CHLD 4 1088.468750 1567444274.0297
CHLD 5 1108.878906 1567444274.0298
CHLD 6 1094.472656 1567444274.0299
CHLD 7 1097.332031 1567444274.0299
CHLD 8 10.917969 1567444274.0300
CHLD 9 10.843750 1567444274.0300
CHLD 10 10.968750 1567444274.0301
CHLD 11 10.972656 1567444274.0301
MEM 712.445312 1567444274.1306
CHLD 0 601.195312 1567444274.1655
CHLD 1 601.203125 1567444274.1656
CHLD 2 601.203125 1567444274.1656
CHLD 3 601.203125 1567444274.1657
CHLD 4 1088.468750 1567444274.1658
CHLD 5 1108.878906 1567444274.1659
CHLD 6 1094.472656 1567444274.1659
CHLD 7 1097.332031 1567444274.1660
CHLD 8 10.917969 1567444274.1677
CHLD 9 10.843750 1567444274.1678
CHLD 10 10.968750 1567444274.1678
CHLD 11 10.972656 1567444274.1679
MEM 712.445312 1567444274.2687
CHLD 0 601.195312 1567444274.3080
CHLD 1 601.203125 1567444274.3081
CHLD 2 601.203125 1567444274.3081
CHLD 3 601.203125 1567444274.3082
CHLD 4 1088.468750 1567444274.3083
CHLD 5 1108.878906 1567444274.3083
CHLD 6 1094.472656 1567444274.3084
CHLD 7 1097.332031 1567444274.3085
CHLD 8 10.917969 1567444274.3085
CHLD 9 10.843750 1567444274.3086
CHLD 10 10.968750 1567444274.3086
CHLD 11 10.972656 1567444274.3087
MEM 712.445312 1567444274.4092
CHLD 0 601.195312 1567444274.4322
CHLD 1 601.203125 1567444274.4322
CHLD 2 601.203125 1567444274.4323
CHLD 3 601.203125 1567444274.4324
CHLD 4 1088.468750 1567444274.4324
CHLD 5 1108.878906 1567444274.4325
CHLD 6 1094.472656 1567444274.4325
CHLD 7 1097.332031 1567444274.4326
CHLD 8 10.917969 1567444274.4327
CHLD 9 10.843750 1567444274.4327
CHLD 10 10.968750 1567444274.4328
CHLD 11 10.972656 1567444274.4328
MEM 712.445312 1567444274.5341
CHLD 0 601.195312 1567444274.5541
CHLD 1 601.203125 1567444274.5542
CHLD 2 601.203125 1567444274.5542
CHLD 3 601.203125 1567444274.5545
CHLD 4 1088.468750 1567444274.5545
CHLD 5 1108.878906 1567444274.5546
CHLD 6 1094.472656 1567444274.5546
CHLD 7 1097.332031 1567444274.5547
CHLD 8 10.917969 1567444274.5547
CHLD 9 10.843750 1567444274.5548
CHLD 10 10.968750 1567444274.5548
CHLD 11 10.972656 1567444274.5549
MEM 712.445312 1567444274.6554
CHLD 0 601.195312 1567444274.6939
CHLD 1 601.203125 1567444274.6940
CHLD 2 601.203125 1567444274.6941
CHLD 3 601.203125 1567444274.6942
CHLD 4 1088.468750 1567444274.6942
CHLD 5 1108.878906 1567444274.7017
CHLD 6 1094.472656 1567444274.7018
CHLD 7 1097.332031 1567444274.7019
CHLD 8 10.917969 1567444274.7019
CHLD 9 10.843750 1567444274.7020
CHLD 10 10.968750 1567444274.7021
CHLD 11 10.972656 1567444274.7021
MEM 712.445312 1567444274.8026
CHLD 0 601.195312 1567444274.8278
CHLD 1 601.203125 1567444274.8279
CHLD 2 601.203125 1567444274.8279
CHLD 3 601.203125 1567444274.8280
CHLD 4 1088.468750 1567444274.8280
CHLD 5 1108.878906 1567444274.8281
CHLD 6 1094.472656 1567444274.8282
CHLD 7 1097.332031 1567444274.8282
CHLD 8 10.917969 1567444274.8283
CHLD 9 10.843750 1567444274.8283
CHLD 10 10.968750 1567444274.8284
CHLD 11 10.972656 1567444274.8285
MEM 712.445312 1567444274.9289
CHLD 0 601.195312 1567444274.9580
CHLD 1 601.203125 1567444274.9581
CHLD 2 601.203125 1567444274.9581
CHLD 3 601.203125 1567444274.9582
CHLD 4 1088.468750 1567444274.9583
CHLD 5 1108.878906 1567444274.9583
CHLD 6 1094.472656 1567444274.9584
CHLD 7 1097.332031 1567444274.9585
CHLD 8 10.917969 1567444274.9585
CHLD 9 10.843750 1567444274.9586
CHLD 10 10.968750 1567444274.9586
CHLD 11 10.972656 1567444274.9587
MEM 712.445312 1567444275.0591
CHLD 0 601.195312 1567444275.1080
CHLD 1 601.203125 1567444275.1081
CHLD 2 601.203125 1567444275.1081
CHLD 3 601.203125 1567444275.1082
CHLD 4 1088.468750 1567444275.1082
CHLD 5 1108.878906 1567444275.1083
CHLD 6 1094.472656 1567444275.1083
CHLD 7 1097.332031 1567444275.1084
CHLD 8 10.917969 1567444275.1085
CHLD 9 10.843750 1567444275.1085
CHLD 10 10.968750 1567444275.1086
CHLD 11 10.972656 1567444275.1086
MEM 712.445312 1567444275.2092
CHLD 0 601.195312 1567444275.2428
CHLD 1 601.203125 1567444275.2429
CHLD 2 601.203125 1567444275.2430
CHLD 3 601.203125 1567444275.2430
CHLD 4 1088.468750 1567444275.2431
CHLD 5 1108.878906 1567444275.2431
CHLD 6 1094.472656 1567444275.2432
CHLD 7 1097.332031 1567444275.2432
CHLD 8 10.917969 1567444275.2433
CHLD 9 10.843750 1567444275.2433
CHLD 10 10.968750 1567444275.2434
CHLD 11 10.972656 1567444275.2435
MEM 712.445312 1567444275.3439
CHLD 0 601.195312 1567444275.3928
CHLD 1 601.203125 1567444275.3929
CHLD 2 601.203125 1567444275.3930
CHLD 3 601.203125 1567444275.3930
CHLD 4 1088.468750 1567444275.3931
CHLD 5 1108.878906 1567444275.3931
CHLD 6 1094.472656 1567444275.3932
CHLD 7 1097.332031 1567444275.3933
CHLD 8 10.917969 1567444275.3933
CHLD 9 10.843750 1567444275.3934
CHLD 10 10.968750 1567444275.3934
CHLD 11 10.972656 1567444275.3935
MEM 712.445312 1567444275.4939
CHLD 0 601.195312 1567444275.5418
CHLD 1 601.203125 1567444275.5419
CHLD 2 601.203125 1567444275.5419
CHLD 3 601.203125 1567444275.5420
CHLD 4 1088.468750 1567444275.5420
CHLD 5 1108.878906 1567444275.5421
CHLD 6 1095.246094 1567444275.5421
CHLD 7 1097.332031 1567444275.5422
CHLD 8 10.917969 1567444275.5439
CHLD 9 10.843750 1567444275.5441
CHLD 10 10.968750 1567444275.5441
CHLD 11 10.972656 1567444275.5442
MEM 712.445312 1567444275.6546
CHLD 0 601.195312 1567444275.7562
CHLD 1 601.203125 1567444275.7563
CHLD 2 601.203125 1567444275.7563
CHLD 3 601.203125 1567444275.7563
CHLD 4 1088.468750 1567444275.7564
CHLD 5 1108.878906 1567444275.7564
CHLD 6 1095.246094 1567444275.7565
CHLD 7 1097.332031 1567444275.7565
CHLD 8 10.917969 1567444275.7565
CHLD 9 10.843750 1567444275.7566
CHLD 10 10.968750 1567444275.7566
CHLD 11 10.972656 1567444275.7566
MEM 712.445312 1567444275.8570
CHLD 0 601.195312 1567444275.8885
CHLD 1 601.203125 1567444275.8886
CHLD 2 601.203125 1567444275.8888
CHLD 3 601.203125 1567444275.8889
CHLD 4 1088.468750 1567444275.8890
CHLD 5 1108.878906 1567444275.8890
CHLD 6 1095.246094 1567444275.8891
CHLD 7 1097.332031 1567444275.8891
CHLD 8 10.917969 1567444275.8892
CHLD 9 10.843750 1567444275.8892
CHLD 10 10.968750 1567444275.8893
CHLD 11 10.972656 1567444275.8894
MEM 712.445312 1567444275.9902
CHLD 0 601.195312 1567444276.0163
CHLD 1 601.203125 1567444276.0164
CHLD 2 601.203125 1567444276.0165
CHLD 3 601.203125 1567444276.0165
CHLD 4 1088.468750 1567444276.0166
CHLD 5 1108.878906 1567444276.0166
CHLD 6 1095.246094 1567444276.0167
CHLD 7 1097.332031 1567444276.0168
CHLD 8 10.917969 1567444276.0168
CHLD 9 10.843750 1567444276.0169
CHLD 10 10.968750 1567444276.0169
CHLD 11 10.972656 1567444276.0170
MEM 712.445312 1567444276.1174
CHLD 0 601.195312 1567444276.1382
CHLD 1 601.203125 1567444276.1383
CHLD 2 601.203125 1567444276.1383
CHLD 3 601.203125 1567444276.1384
CHLD 4 1088.468750 1567444276.1385
CHLD 5 1108.878906 1567444276.1385
CHLD 6 1095.246094 1567444276.1386
CHLD 7 1097.332031 1567444276.1386
CHLD 8 10.917969 1567444276.1387
CHLD 9 10.843750 1567444276.1387
CHLD 10 10.968750 1567444276.1388
CHLD 11 10.972656 1567444276.1388
MEM 712.445312 1567444276.2393
CHLD 0 601.195312 1567444276.2877
CHLD 1 601.203125 1567444276.2877
